"data","Freq"
"s m ü r _",1
"s m u s ‘",1
"s m y r n",1
"s n a m m",1
"s n a s _",1
"s n i t t",1
"s n u s s",1
"s n ü t z",1
"s o - g a",1
"s o - r -",1
"s o ' n _",1
"s o a r _",1
"s o d o m",1
"s o e u r",1
"s o g l e",1
"s o h l a",1
"s ö h n _",1
"s ö h n t",1
"s ö h n u",1
"s o h o _",1
"s o i k a",1
"s ö j b o",1
"s o l - s",1
"s o l 1 _",1
"s o l a h",1
"s o l a n",1
"s o l i _",1
"s o l l i",1
"s o m ’ ä",1
"s o m ’ e",1
"s o m i r",1
"s o n - p",1
"s o n - t",1
"s o n a _",1
"s o n a b",1
"s o n a l",1
"s o n d r",1
"s o n e n",1
"s o n h i",1
"s o n i _",1
"s o n i g",1
"s ö n n _",1
"s o n n a",1
"s o n s _",1
"s o n s c",1
"s o n s t",1
"s o n t _",1
"s o o t _",1
"s o o w ä",1
"s o p h _",1
"s o r g '",1
"s o r i _",1
"s o r i j",1
"s o t ’ _",1
"s o u h a",1
"s o u p e",1
"s o u s _",1
"s o u s p",1
"s o u v i",1
"s o w a s",1
"s o w i e",1
"s o z ' s",1
"s p a a t",1
"s p à c k",1
"s p a n s",1
"s p a p a",1
"s p a r _",1
"s p à s s",1
"s p ä t _",1
"s p ä t t",1
"s p e i s",1
"s p e k u",1
"s p e n d",1
"s p e r t",1
"s p e z i",1
"s p f e n",1
"s p i e s",1
"s p i k e",1
"s p i o _",1
"s p i o n",1
"s p i r s",1
"s p i t t",1
"s p l i t",1
"s p o i e",1
"s p o t e",1
"s p o t i",1
"s p ö t t",1
"s p r ä c",1
"s p r a n",1
"s p r e f",1
"s p r e n",1
"s p r i e",1
"s p r ö d",1
"s p r u c",1
"s p u n n",1
"s q u i e",1
"s r a c k",1
"s r a ë l",1
"s r e c h",1
"s r e d t",1
"s r e i c",1
"s r g à s",1
"s r u e f",1
"s r ü e f",1
"s r ü h e",1
"s s - i c",1
"s s - i s",1
"s s - m _",1
"s s - r s",1
"s s - s _",1
"s s - s e",1
"s s ’ z i",1
"s s a c k",1
"s s a h _",1
"s s a i r",1
"s s a r _",1
"s s a r i",1
"s s b a c",1
"s s b a r",1
"s s b ü c",1
"s s b ü e",1
"s s c h ä",1
"s s c h e",1
"s s c h n",1
"s s e - v",1
"s s e a u",1
"s s e l k",1
"s s e l t",1
"s s e m _",1
"s s e m i",1
"s s e n a",1
"s s e n i",1
"s s e n t",1
"s s é r a",1
"s s e r a",1
"s s e r d",1
"s s e r h",1
"s s e s a",1
"s s e t h",1
"s s e z i",1
"s s g ’ f",1
"s s g ’ h",1
"s s g a n",1
"s s g e _",1
"s s g e r",1
"s s g e t",1
"s s g f ü",1
"s s g i g",1
"s s g i k",1
"s s g r u",1
"s s h a l",1
"s s h ä n",1
"s s i c k",1
"s s i e w",1
"s s i g j",1
"s s i g k",1
"s s i s s",1
"s s k a p",1
"s s k e j",1
"s s k n ä",1
"s s k r ä",1
"s s l e r",1
"s s m a _",1
"s s m a h",1
"s s m a m",1
"s s m i c",1
"s s m o l",1
"s s m u e",1
"s s m ü e",1
"s s m ü r",1
"s s n a s",1
"s s o h l",1
"s s o l d",1
"s s o n -",1
"s s o n h",1
"s s p a n",1
"s s p a p",1
"s s p r i",1
"s s p r o",1
"s s r i c",1
"s s r i s",1
"s s r ü e",1
"s s s s t",1
"s s t - m",1
"s s t ’ _",1
"s s t a _",1
"s s t a r",1
"s s t e l",1
"s s t e s",1
"s s t i c",1
"s s t i r",1
"s s t o p",1
"s s t o r",1
"s s t r a",1
"s s t r o",1
"s s t ü c",1
"s s t u d",1
"s s t u r",1
"s s u r a",1
"s s u r e",1
"s s v e r",1
"s s v o g",1
"s s z e r",1
"s t - m r",1
"s t a a l",1
"s t ä c h",1
"s t ä d l",1
"s t a g a",1
"s t à g e",1
"s t ä h l",1
"s t à i b",1
"s t à i w",1
"s t ä m m",1
"s t a m p",1
"s t a n e",1
"s t a r n",1
"s t à s c",1
"s t a t e",1
"s t ä t i",1
"s t a u i",1
"s t b a i",1
"s t b a r",1
"s t b o t",1
"s t e - n",1
"s t e c h",1
"s t e f ü",1
"s t e g _",1
"s t e h '",1
"s t e h ’",1
"s t e h k",1
"s t e j e",1
"s t e j t",1
"s t e l i",1
"s t e l t",1
"s t e m _",1
"s t e m o",1
"s t e m p",1
"s t e n d",1
"s t e n e",1
"s t ë r _",1
"s t e r d",1
"s t e r g",1
"s t e r h",1
"s t e r s",1
"s t g e l",1
"s t h e i",1
"s t h u m",1
"s t i a h",1
"s t i a r",1
"s t i c e",1
"s t i e c",1
"s t i e w",1
"s t i g ’",1
"s t i g a",1
"s t i g m",1
"s t i n i",1
"s t i r e",1
"s t i t u",1
"s t k r a",1
"s t l e i",1
"s t l i c",1
"s t l i g",1
"s t m e t",1
"s t m i c",1
"s t m o l",1
"s t m o r",1
"s t o b t",1
"s t ö c h",1
"s t ö e c",1
"s t ö e s",1
"s t ö h n",1
"s t o i l",1
"s t o n n",1
"s t o r _",1
"s t o r b",1
"s t o r i",1
"s t ö r u",1
"s t o r z",1
"s t o ß _",1
"s t r a -",1
"s t r a e",1
"s t r a i",1
"s t r ä i",1
"s t r a n",1
"s t r a t",1
"s t r e _",1
"s t r e b",1
"s t r e s",1
"s t r e u",1
"s t r e w",1
"s t r i k",1
"s t r i m",1
"s t r i s",1
"s t r o h",1
"s t r o i",1
"s t r ö m",1
"s t r o o",1
"s t r u c",1
"s t r u i",1
"s t r ü w",1
"s t u d e",1
"s t ü d e",1
"s t ü e k",1
"s t ü e n",1
"s t ü e r",1
"s t u e w",1
"s t ü h l",1
"s t ü h m",1
"s t u m e",1
"s t ü m e",1
"s t ü m p",1
"s t u n g",1
"s t w i n",1
"s t w o h",1
"s t z e _",1
"s u c c è",1
"s ü c h _",1
"s ü c h t",1
"s u d e l",1
"s ü e r i",1
"s ü e s s",1
"s u e w e",1
"s u f f i",1
"s ü f f t",1
"s ü f r a",1
"s ü g e _",1
"s ü g s ä",1
"s u i t e",1
"s u j e t",1
"s u l e i",1
"s ü l t a",1
"s ü m e _",1
"s u m m _",1
"s ü m m e",1
"s u m p f",1
"s u n c h",1
"s u n d g",1
"s ü n d i",1
"s u n d r",1
"s u n g o",1
"s u n g s",1
"s u n k e",1
"s u n n '",1
"s u p p a",1
"s ù p p e",1
"s u p p r",1
"s u p p w",1
"s ü p r i",1
"s u r a n",1
"s u r e _",1
"s u r e s",1
"s u r r e",1
"s ü s b i",1
"s u s c h",1
"s ü s c h",1
"s ü ü r m",1
"s ü ü s e",1
"s u z a n",1
"s ü z i _",1
"s v e r t",1
"s v o g t",1
"s v o l k",1
"s v o r s",1
"s v r w a",1
"s w a g e",1
"s w a h l",1
"s w ä j e",1
"s w a r _",1
"s w a r t",1
"s w ä r t",1
"s w a t t",1
"s w e i m",1
"s w e l l",1
"s w e t t",1
"s w i r m",1
"s w i t s",1
"s w ö e r",1
"s w ö r t",1
"s w u n s",1
"s w ü r d",1
"s y s t e",1
"s z ' l e",1
"s z ' r i",1
"s z ' s c",1
"s z ' t h",1
"s z ä h l",1
"s z ä h n",1
"s z à p f",1
"s z a p f",1
"s z e j e",1
"s z e j t",1
"s z e r i",1
"s z e s e",1
"s z i e g",1
"s z i t t",1
"s z u e _",1
"s z u e l",1
"s z u f o",1
"s z u g _",1
"s z u h a",1
"s z u l i",1
"s z u s t",1
"ß a r t i",1
"ß l e t s",1
"ß s t r e",1
"ß t ’ s e",1
"ß t a b _",1
"ß t e r e",1
"t - e - n",1
"t - e i n",1
"t - e l a",1
"t - e n _",1
"t - i r e",1
"t - m ’ r",1
"t - m o i",1
"t - n ’ r",1
"t - s e _",1
"t - s e s",1
"t - s t r",1
"t - s u p",1
"t - v e r",1
"t - w e i",1
"t - z e -",1
"t , h ä x",1
"t ' m r _",1
"t ' o f f",1
"t ' r e _",1
"t ' s ' _",1
"t ’ e m _",1
"t ’ r s _",1
"t ’ s e _",1
"t a a l s",1
"t a a t e",1
"t a b r i",1
"t a b u n",1
"t a c h a",1
"t a c h h",1
"t ä c h s",1
"t ä c h t",1
"t a c k a",1
"t à c k l",1
"t à c k s",1
"t a d e l",1
"t ä d l e",1
"t ä d t _",1
"t a d t m",1
"t a e g l",1
"t a f f i",1
"t a f f l",1
"t a f l e",1
"t a g a _",1
"t à g e _",1
"t a g e d",1
"t a g e l",1
"t à g l e",1
"t a g n e",1
"t a g o t",1
"t a g s k",1
"t a h a _",1
"t ä h l a",1
"t a h u n",1
"t à i b _",1
"t à i f e",1
"t ä i f t",1
"t ä i j _",1
"t ä i j e",1
"t a i l _",1
"t ä i n k",1
"t ä i n p",1
"t a i r _",1
"t a i s -",1
"t à i w e",1
"t a k r o",1
"t a l a n",1
"t a l i e",1
"t a l l u",1
"t à m i e",1
"t a m m b",1
"t ä m m l",1
"t a m p e",1
"t a m p f",1
"t a n a s",1
"t a n ç o",1
"t à n d _",1
"t ä n d _",1
"t a n d l",1
"t ä n d l",1
"t à n d n",1
"t a n d s",1
"t a n e _",1
"t a n e i",1
"t a n e j",1
"t a n t i",1
"t à n z e",1
"t a n z l",1
"t a n z m",1
"t a p f r",1
"t a p o n",1
"t a p p -",1
"t ä r a n",1
"t a r b s",1
"t a r d _",1
"t a r d i",1
"t a r g s",1
"t a r i c",1
"t ä r k a",1
"t a r k i",1
"t ä r k u",1
"t a r n _",1
"t ä r n _",1
"t a r n e",1
"t a r n t",1
"t a r r h",1
"t a r r i",1
"t a r r s",1
"t a r r t",1
"t a r s o",1
"t a r s t",1
"t a r w a",1
"t a s i e",1
"t a s s _",1
"t a s s a",1
"t ä s s l",1
"t a s t e",1
"t a t a _",1
"t a t e _",1
"t ä t e _",1
"t ä t e l",1
"t ä t s _",1
"t a t s ä",1
"t ä t s c",1
"t ä t t a",1
"t a t u m",1
"t a ü b h",1
"t a ü f n",1
"t a u g t",1
"t a u i w",1
"t ä u s c",1
"t b a c k",1
"t b a i m",1
"t b a r k",1
"t b e h r",1
"t b e t r",1
"t b e t t",1
"t b i r g",1
"t b l i w",1
"t b o t e",1
"t b r u e",1
"t b u d e",1
"t b ü r _",1
"t d a a _",1
"t d e s t",1
"t d e t _",1
"t d r a _",1
"t e - l a",1
"t e - m ’",1
"t e - m r",1
"t e - n r",1
"t e - u f",1
"t e b à s",1
"t e b e l",1
"t e b i b",1
"t e b l ä",1
"t e b l u",1
"t e c h e",1
"t e c k -",1
"t e c k l",1
"t e f a i",1
"t e f i s",1
"t e f ü e",1
"t e g i f",1
"t e h ' _",1
"t e h ’ n",1
"t e h e i",1
"t e h e n",1
"t e h k r",1
"t e h n u",1
"t e h t -",1
"t e i - a",1
"t e i e _",1
"t e i g a",1
"t e i j _",1
"t e i j f",1
"t e i l a",1
"t e i l s",1
"t e i l u",1
"t e i n a",1
"t e j e _",1
"t e j t _",1
"t e k a r",1
"t e l a _",1
"t e l b o",1
"t e l d i",1
"t e l e f",1
"t e l e t",1
"t e l m a",1
"t e l m o",1
"t e l s _",1
"t e l t i",1
"t e n d _",1
"t e n d a",1
"t e n d e",1
"t e n d l",1
"t e n e i",1
"t e n e r",1
"t e n u _",1
"t e o u s",1
"t e p f e",1
"t e p u p",1
"t e r - e",1
"t e r - s",1
"t e r a r",1
"t e r b _",1
"t e r b l",1
"t e r b s",1
"t e r b t",1
"t e r d r",1
"t e r d u",1
"t e r e h",1
"t e r e i",1
"t e r g '",1
"t e r g o",1
"t e r g s",1
"t e r h i",1
"t e r i a",1
"t e r i g",1
"t e r i m",1
"t e r i n",1
"t e r j o",1
"t e r k o",1
"t e r l _",1
"t e r m ö",1
"t e r n d",1
"t e r n n",1
"t e r n u",1
"t e r o f",1
"t e r o r",1
"t e r s l",1
"t e r s p",1
"t e r t o",1
"t e r t s",1
"t e r t ü",1
"t e r w a",1
"t e s a c",1
"t e s e e",1
"t e s h i",1
"t e s i e",1
"t e s i t",1
"t e s s c",1
"t e s s t",1
"t e s t l",1
"t e t i r",1
"t e t l e",1
"t e t ö r",1
"t e v i e",1
"t e w i w",1
"t e z w a",1
"t f a l l",1
"t f a r t",1
"t f a t z",1
"t f f e l",1
"t f i e h",1
"t f i n d",1
"t f r e m",1
"t f ü e s",1
"t g ' f a",1
"t g ' s c",1
"t g ’ m a",1
"t g a h _",1
"t g e f o",1
"t g e g e",1
"t g e k ä",1
"t g e l i",1
"t g l i e",1
"t g l o c",1
"t g s c h",1
"t h à i -",1
"t h a l f",1
"t h a l w",1
"t h a m m",1
"t h ä r z",1
"t h a t e",1
"t h ä t e",1
"t h ä ü s",1
"t h e ä t",1
"t h e i _",1
"t h e m _",1
"t h e m é",1
"t h e r i",1
"t h f a l",1
"t h i e u",1
"t h i n t",1
"t h m e _",1
"t h m e t",1
"t h o d e",1
"t h o s e",1
"t h o w a",1
"t h r o n",1
"t h s g e",1
"t h s h ü",1
"t h ü e -",1
"t h u n d",1
"t h ü s _",1
"t h u s a",1
"t h w i l",1
"t i - i -",1
"t i - o n",1
"t i - o w",1
"t i a h l",1
"t i a n t",1
"t i a r e",1
"t i a r t",1
"t i c e _",1
"t i e c h",1
"t i e f a",1
"t i e f b",1
"t i e f r",1
"t i e f u",1
"t i e n _",1
"t i e r a",1
"t i e r p",1
"t i e w e",1
"t i f f _",1
"t i f f i",1
"t i g ’ s",1
"t i g b l",1
"t i g k l",1
"t i g m ü",1
"t i i g _",1
"t i k e t",1
"t i l l m",1
"t i l l o",1
"t i l l s",1
"t i l l t",1
"t i m i e",1
"t i m m '",1
"t i m m i",1
"t i m m l",1
"t i n i e",1
"t i n k _",1
"t i n k f",1
"t i n t e",1
"t i o n a",1
"t i p f e",1
"t i p p e",1
"t i r a g",1
"t i r e l",1
"t i r m e",1
"t i r m t",1
"t i r m u",1
"t i r n e",1
"t i r z e",1
"t i s s i",1
"t i s t e",1
"t i t l i",1
"t i t t _",1
"t i t u l",1
"t i t u t",1
"t i u n g",1
"t i u s _",1
"t i v t a",1
"t i z b u",1
"t i z e _",1
"t j a g e",1
"t k a m m",1
"t k a r r",1
"t k i t t",1
"t k l e i",1
"t k r a t",1
"t k u g l",1
"t k u m m",1
"t k ü r _",1
"t k ü t c",1
"t l ä c h",1
"t l a ü f",1
"t l e h e",1
"t l e i n",1
"t l e m a",1
"t l e n _",1
"t l e t e",1
"t l e t t",1
"t l e w e",1
"t l i e d",1
"t l i g m",1
"t l i t _",1
"t l o c h",1
"t l o f f",1
"t l o s i",1
"t l o w e",1
"t m a i s",1
"t m i c h",1
"t m o r d",1
"t m ü r a",1
"t n a m m",1
"t n ä m m",1
"t n e h m",1
"t n e r s",1
"t n i s _",1
"t n i s v",1
"t n o d e",1
"t o c h _",1
"t o c k s",1
"t o c k t",1
"t o c k z",1
"t o d s i",1
"t o d t b",1
"t o d t e",1
"t o d t f",1
"t ö e c k",1
"t ö e r t",1
"t ö e s s",1
"t o f f _",1
"t ö h n s",1
"t o i r e",1
"t o k a l",1
"t o k o l",1
"t ö l p e",1
"t o l s h",1
"t o l z a",1
"t o l z i",1
"t o m o _",1
"t ö n e _",1
"t o n i s",1
"t o n n è",1
"t ö n t _",1
"t ö n t i",1
"t o r b e",1
"t ö r e l",1
"t ö r e n",1
"t o r i u",1
"t ö r l _",1
"t ö r t e",1
"t o r t ü",1
"t ö r u n",1
"t o t a _",1
"t o t a l",1
"t o t b e",1
"t ö t d e",1
"t o t e b",1
"t o t k r",1
"t o t l a",1
"t o t s c",1
"t o u c h",1
"t o w a _",1
"t o w e r",1
"t p i m p",1
"t p l a t",1
"t p u t z",1
"t r a - t",1
"t r ä ä ä",1
"t r a c a",1
"t r a e g",1
"t r a e u",1
"t r a f a",1
"t r a g b",1
"t r ä g t",1
"t r ä i _",1
"t r ä i c",1
"t r à i m",1
"t r a i m",1
"t r à i n",1
"t r a i r",1
"t r à i s",1
"t r a k t",1
"t r a m _",1
"t r à n k",1
"t r a p e",1
"t r ä p f",1
"t r a p l",1
"t r à p p",1
"t r a p s",1
"t r a r i",1
"t r a s s",1
"t r a t z",1
"t r a ü i",1
"t r ä u j",1
"t r a ü r",1
"t r a u t",1
"t r e b t",1
"t r e c h",1
"t r e d a",1
"t r e i k",1
"t r e i m",1
"t r e j _",1
"t r e m i",1
"t r e r _",1
"t r e u a",1
"t r e u l",1
"t r e w a",1
"t r i c i",1
"t r i k e",1
"t r i k o",1
"t r i l l",1
"t r i m p",1
"t r i n g",1
"t r i s i",1
"t r i t _",1
"t r i t s",1
"t r i w a",1
"t r n e i",1
"t r ö e p",1
"t r o f -",1
"t r o f b",1
"t r o h h",1
"t r o i _",1
"t r o i m",1
"t r o i t",1
"t r ö j l",1
"t r ö j s",1
"t r ö j t",1
"t r o l ö",1
"t r o m p",1
"t r ö m t",1
"t r o n e",1
"t r o o ß",1
"t r ö p f",1
"t r o p p",1
"t r o u b",1
"t r ü c _",1
"t r u c t",1
"t r ü d l",1
"t r ü d ü",1
"t r u i e",1
"t r u m _",1
"t r ü m m",1
"t r ü n n",1
"t r ü r ä",1
"t r ü s c",1
"t r u t l",1
"t r ü w e",1
"t s - a b",1
"t s - o w",1
"t s a b h",1
"t s ä c h",1
"t s a c k",1
"t s a f f",1
"t s a g e",1
"t s a m _",1
"t s a m t",1
"t s a n t",1
"t s a p o",1
"t s b a r",1
"t s b e t",1
"t s b r i",1
"t s c h -",1
"t s c h h",1
"t s c h s",1
"t s c h ü",1
"t s d ö r",1
"t s e j d",1
"t s e l _",1
"t s f e i",1
"t s f e n",1
"t s f e s",1
"t s f i n",1
"t s f r i",1
"t s g ’ f",1
"t s g ä s",1
"t s g e _",1
"t s g i n",1
"t s g r ö",1
"t s g s c",1
"t s h i e",1
"t s k i r",1
"t s k r ä",1
"t s l i e",1
"t s l o s",1
"t s m a n",1
"t s m e t",1
"t s o r t",1
"t s p a r",1
"t s p l a",1
"t s p l i",1
"t s p r a",1
"t s p r i",1
"t s p ü c",1
"t s r i c",1
"t s t a n",1
"t s t e _",1
"t s t e h",1
"t s t e l",1
"t s t e r",1
"t s t o i",1
"t s t o r",1
"t s t u e",1
"t s u p p",1
"t s v o r",1
"t s w ä j",1
"t s w e l",1
"t s w u n",1
"t s z ä h",1
"t t - d r",1
"t t - m ’",1
"t t - n ’",1
"t t - s t",1
"t t ' i _",1
"t t ' l _",1
"t t ’ l _",1
"t t ’ r s",1
"t t a c h",1
"t t a c k",1
"t t a t t",1
"t t e b à",1
"t t e g i",1
"t t e l i",1
"t t e l m",1
"t t e l p",1
"t t e m _",1
"t t e n e",1
"t t e o u",1
"t t e r a",1
"t t e r i",1
"t t e s h",1
"t t e s t",1
"t t e u r",1
"t t f ü e",1
"t t i n e",1
"t t l ä c",1
"t t l a n",1
"t t l e n",1
"t t l i _",1
"t t l i g",1
"t t l o w",1
"t t o l s",1
"t t r a g",1
"t t r a p",1
"t t r e n",1
"t t r e r",1
"t t r i w",1
"t t s e j",1
"t t s p a",1
"t t s t o",1
"t t s w e",1
"t t t e r",1
"t t v e r",1
"t t v o l",1
"t t w e n",1
"t t w u c",1
"t t z e d",1
"t ü a c h",1
"t ü a n _",1
"t ü a n t",1
"t ü a s _",1
"t ü a t _",1
"t u a t i",1
"t ü b a k",1
"t u b e t",1
"t ü c h e",1
"t u c k -",1
"t u d e n",1
"t ü d e n",1
"t ü d i a",1
"t u d i u",1
"t ü e k k",1
"t u e l l",1
"t ü e n d",1
"t u e r _",1
"t ü e r z",1
"t ü e s _",1
"t ü e t s",1
"t u e u x",1
"t u e w e",1
"t u h e n",1
"t ü h l e",1
"t u h l g",1
"t ü h m s",1
"t u i l e",1
"t u l a t",1
"t ü l i a",1
"t u l l e",1
"t u m e _",1
"t ü m e s",1
"t ü m l i",1
"t u m m _",1
"t u m m e",1
"t ü m p l",1
"t u n d a",1
"t u n é e",1
"t u n k e",1
"t u p f s",1
"t u p f t",1
"t ü r k e",1
"t ü r m _",1
"t u r m g",1
"t u r m n",1
"t u r n a",1
"t u r n v",1
"t u r t e",1
"t ü r z _",1
"t ü s b r",1
"t ü s c h",1
"t u t i o",1
"t u t z e",1
"t u t z i",1
"t ü t z u",1
"t ü w a c",1
"t v e r g",1
"t v e r s",1
"t w a g a",1
"t w a j e",1
"t w ä j e",1
"t w e h r",1
"t w e n n",1
"t w i c k",1
"t w i n d",1
"t w i r t",1
"t w o h n",1
"t w ö r t",1
"t w u c h",1
"t w u r z",1
"t y r a n",1
"t y r e r",1
"t z - e r",1
"t z - k r",1
"t z - m ä",1
"t z ' g e",1
"t z ' l _",1
"t z ' l a",1
"t z ' t h",1
"t z ä n g",1
"t z b u b",1
"t z b u c",1
"t z d a m",1
"t z e d a",1
"t z e j _",1
"t z e m o",1
"t z e m u",1
"t z e n d",1
"t z e s _",1
"t z e s a",1
"t z g e _",1
"t z g ü c",1
"t z h i e",1
"t z i g a",1
"t z i g i",1
"t z i s c",1
"t z i t t",1
"t z k a n",1
"t z k ü r",1
"t z l e r",1
"t z m a n",1
"t z o g e",1
"t z s c h",1
"t z t ' r",1
"t z t ’ r",1
"t z t e n",1
"t z t s c",1
"t z ü n d",1
"t z w e h",1
"t z w e i",1
"t z w i l",1
"t z z i s",1
"u - a a a",1
"u - a t s",1
"u - d e l",1
"u - i c h",1
"u - u - a",1
"u ' i l _",1
"u ’ e s t",1
"u a a a h",1
"u a a t s",1
"u a c h _",1
"ü a c h b",1
"u a c k _",1
"u a c k s",1
"ü a d e c",1
"ü a d e r",1
"ü a d r u",1
"ü a f a l",1
"ü a f i a",1
"ü a f l i",1
"u a g e _",1
"ü a g e h",1
"ü a g l ü",1
"u a h m a",1
"ü a k ü n",1
"u a l e _",1
"ü a l f r",1
"u ä l g e",1
"ü a l h ü",1
"u ä l t _",1
"ü a m e _",1
"ü a m s t",1
"u a n t _",1
"ü a n t _",1
"u a n t e",1
"u a s s e",1
"ü â t e r",1
"ü a t i _",1
"u a t i o",1
"u a t o r",1
"ü a t s a",1
"ü ä t s c",1
"ü a t s g",1
"ü b a k _",1
"ü b b e _",1
"u b b e l",1
"ü b b t _",1
"ü b d e _",1
"u b e l _",1
"ü b e l _",1
"ü b e l t",1
"ü b e r h",1
"ü b e r n",1
"u b e r s",1
"u b e t e",1
"ü b h e i",1
"u b l é _",1
"u b l i _",1
"u b l i j",1
"u b l i z",1
"ü b r i g",1
"u b r i n",1
"u c - s u",1
"u c c è s",1
"u c h a f",1
"ü c h a m",1
"ü c h b a",1
"ü c h e -",1
"u c h e h",1
"ü c h e l",1
"u c h e m",1
"ü c h e n",1
"u c h e s",1
"u c h i e",1
"u c h s e",1
"ü c h s t",1
"u c h ß t",1
"ü c h t ’",1
"ü c h t d",1
"u c h t h",1
"u c h t i",1
"ü c h w e",1
"u c h z e",1
"ü c h z g",1
"ü c h z t",1
"u c k - s",1
"u c k b '",1
"u c k d e",1
"u c k e n",1
"u c k f a",1
"ü c k k e",1
"u c k l e",1
"u c k l i",1
"u c k l ü",1
"u c k s e",1
"ü c k s i",1
"u c k s t",1
"u c k t e",1
"u c k t i",1
"u c k t r",1
"ü c k w u",1
"u c k z i",1
"u c o m m",1
"u c t i o",1
"u d a n t",1
"ü d a s _",1
"u d d l e",1
"u d e l _",1
"ü d e l h",1
"u d e l n",1
"u d e n t",1
"ü d e n t",1
"ü d e r _",1
"ü d e r e",1
"u d e r i",1
"ü d e r l",1
"ü d e r s",1
"ü d e t _",1
"u d g e t",1
"u d h i s",1
"ü d i a r",1
"u d i u m",1
"ü d l a w",1
"u d r a _",1
"u d r e _",1
"ü d r u e",1
"ü d ü ü _",1
"ü e - m '",1
"u e - n r",1
"u e - r e",1
"ü e - u -",1
"u e ’ t s",1
"ü e b t _",1
"ü e c h h",1
"ü e c h z",1
"ü e d à m",1
"ü è d e r",1
"u e f e -",1
"ü e f t _",1
"ü e g ’ s",1
"u e g a _",1
"ü e g a n",1
"ü e g e b",1
"ü e g e t",1
"ü e g l ü",1
"ü e g r i",1
"u e g t _",1
"ü e h a _",1
"ü e h f a",1
"u e h i c",1
"ü e h j e",1
"u e h l e",1
"ü e h l t",1
"ü e h m _",1
"ü e h m a",1
"ü e h n _",1
"u e h n ’",1
"ü e h n e",1
"u e h p u",1
"ü e h p u",1
"u e h s c",1
"ü e h s c",1
"ü e h t ’",1
"u e i c h",1
"ü e i c h",1
"u e i g _",1
"ü e i t _",1
"ü e j e l",1
"u e j h _",1
"ü e j l e",1
"u e j s c",1
"u e j t -",1
"ü e k k e",1
"ü e k u _",1
"ü e k u m",1
"u e k u n",1
"u e l a g",1
"u e l e _",1
"u e l k a",1
"ü e l l t",1
"u e l m ä",1
"ü e m e _",1
"ü e m e d",1
"ü e m e m",1
"u e m e s",1
"ü e n - m",1
"u e n - r",1
"ü e n à m",1
"ü e n a n",1
"u e n d _",1
"ü e n d -",1
"ü e n d '",1
"ü e n d e",1
"ü e n d l",1
"ü e n s c",1
"u e n t z",1
"ü e p p e",1
"u e r e _",1
"ü e r e d",1
"u e r e l",1
"ü e r f e",1
"ü e r i _",1
"ü e r i g",1
"ü e r i k",1
"u e r k r",1
"u e r n t",1
"ü e r n t",1
"u e r r e",1
"ü e r s _",1
"ü e r s f",1
"ü e r u e",1
"u e r u n",1
"ü e r z e",1
"ü e r z t",1
"ü e s - e",1
"u e s - r",1
"u e s d r",1
"ü e s e r",1
"ü e s e t",1
"u e s f i",1
"u e s g '",1
"u e s g a",1
"u e s h i",1
"u e s l i",1
"ü è s s _",1
"ü e s s -",1
"ü e s s a",1
"ü e s s b",1
"u e s s c",1
"u e s s i",1
"ü e s s o",1
"u e s s r",1
"ü e s t r",1
"u e ß t _",1
"ü e ß t _",1
"ü e t e -",1
"u e t e m",1
"ü e t e t",1
"ü e t h i",1
"ü e t h u",1
"ü e t h w",1
"u e t i g",1
"ü e t l i",1
"u e t n o",1
"ü e t r a",1
"u e t s c",1
"u e t t i",1
"ü e t u n",1
"ü e t w i",1
"ü e t z e",1
"u e t z i",1
"ü e t z t",1
"u e u x _",1
"u e v e r",1
"ü e w r i",1
"u e w w e",1
"u f - h a",1
"ü f a l l",1
"ü f ä l l",1
"u f b e g",1
"u f b e w",1
"u f b i g",1
"u f b l o",1
"u f b r a",1
"u f b r o",1
"u f d r i",1
"u f e g '",1
"u f e g s",1
"u f e k r",1
"u f e l s",1
"u f e r w",1
"ü f e t _",1
"u f e z o",1
"u f f ' e",1
"u f f ä l",1
"u f f b a",1
"u f f e m",1
"ü f f e n",1
"u f f f m",1
"u f f g '",1
"u f f g ä",1
"u f f h a",1
"u f f i t",1
"u f f l e",1
"u f f m e",1
"u f f r e",1
"u f f r i",1
"u f f s a",1
"u f f t _",1
"ü f f t _",1
"u f f z '",1
"u f f z ä",1
"u f f z e",1
"u f g ' l",1
"u f g ' o",1
"u f g ’ f",1
"u f g à _",1
"u f g à n",1
"u f g a n",1
"u f g ä n",1
"u f g e k",1
"u f g e m",1
"u f g e n",1
"u f g e p",1
"u f g e s",1
"u f g e t",1
"u f g e w",1
"u f g e z",1
"u f g f a",1
"u f g f i",1
"u f g h à",1
"u f g h ö",1
"u f g i g",1
"u f g l o",1
"ü f g l o",1
"u f g o p",1
"u f g r i",1
"u f g s c",1
"u f g s e",1
"u f g s t",1
"u f g s u",1
"u f h ä n",1
"u f h e i",1
"u f h e w",1
"u f h ö e",1
"u f h ö r",1
"u f i e h",1
"u f k i n",1
"u f l a d",1
"u f l a g",1
"ü f l e _",1
"u f l e g",1
"u f l o _",1
"u f l o s",1
"u f m a n",1
"u f n a h",1
"u f n a m",1
"u f n ä m",1
"ü f n a m",1
"u f n o _",1
"u f n o t",1
"u f o r s",1
"ü f p a s",1
"ü f r a _",1
"u f r e j",1
"u f r ü m",1
"ü f s c h",1
"u f s t o",1
"u f t e t",1
"u f t r i",1
