mesure,BasRhinClés,BasRhinPreferredNgram,BasRhinAvoidedNgram
Craig,MXT,maischter; meecht; mecht; muschter; meischte; miecht; mist; muest; mäischter; muster; machst; maist; maister; moecht; most; maischt; maischte; masti; mechte; meechde; meechte; meischt; meist; mest; miechde; miechdi; môecht; möechte; moscht; möschten; mueschte,meister; meischter; möecht; mister; meiste; müest; mäischt; mäischte; mechta; m’est; mischt
Craig,PTK,büdik; bütik,büdick; bedecke
Craig,ARLV,erlauwe; erläwe; erlawe; erlaube; erlöuwe; erlewe; erläben; erlauben; erläuwe,erlaüwe; erläuiwa
Craig,KM,kumme; komme; komm; kommen; comme; kaum; käm; kem; kümm; kammer; chameau; komma; g’heim; gemäh; kommü; kummen; kuum; com; cham; commeça; commi; ghaim; gheimer; gimmer; kaam; kaim; kimm; kom; kome; komm'; küemmer; kumm'; kümmer; kummi; kamen,kämme; kàm; kumm; kumma; küm; kummer; kàmi; kam; keim; kamme; kum; gheima; käme; kame; g’heime; g'heime; gamme; gheim; gummi; gym; kämen; kami; kàmme; kühmaue; kume
Craig,VRTRT,v‘rdaachti; vertrette; vertreter; verdächti; verdächtig; v'rdaachti; v'rträät; v'rtrette; verdräit; verdrehte; vertraat; vertritt; vertröjdi,verdacht; vertrete; verdachtig; verdrait; verdreiht; vertraüte; vertröjt; verdraat
Craig,XMKT,schmückte; shmeckt,schmeckt; schmeekt; schmekt
Craig,FRTRT,v‘rdaachti; vertrette; verdächti; forderte; v'rdaachti; v'rträät; v'rtrette; verdräit; verdrehte; vertraat; vertritt; vertröjdi,verdacht; vertrete; verdrait; verdreiht; vertraüte; vertröjt; verdraat
Craig,FRXTNT,vorstand; verschtande; verständi; v'rstandi; v'rstöönd,verstand; verstande; verstanda; verstandi; verstünt
Craig,FTL,fodell; fautell; fädel; fatalen; fatali; faudell; fidèle; veut-il; fidel; fatal,fatale; fauteuil; fataler; fetlig; fideler
Craig,PRSR,pariser; bariser; bressiere; presser,barisere; brasserie; prassiera; pressiere
Craig,KSR,chasseur; kaisere; caissier; g'suech; césar; käiser,choisiere; gsüach; kaiser; giesserei; gsach; gsüech
Craig,ARP,erben; erabb; erab,erb; erb'; europa
Craig,KYTL,gejedeil; gegenteil; gejedail; gejeteil,gegeteil; gegateil; gejedäil
Craig,SFN,säuifen; siphon,siewene; siwene
Craig,YVL,jubilé; jawoll,jawohl; jowohl
Craig,KRXTF,chrischtoph; christoph,christophe; chrischtowe
Craig,ARK,arig; arrig; a-arig; orig,arg; ärger; arucke; aerger; àrg; arge; ergah; orgue
Craig,KXTN,gaston; gestehn; gschtehn; kosten,gstehn; gschiedene
Craig,KRSR,großer; größer; größerer; gröeßerer; größeri; grosser; greesseri; greeßri; gröeßeri; grösseren,grössere; grausser; gresser; gröesseri; grossar; grösser
Craig,VRV,vorewe; verrywe; vorüber,voriwer; veriwer
Craig,NPL,nibball; nobler; neapel,nobel; noble; nobli
Craig,AMPFNK,empfangen; empfang,empfanga; ampfang; empfange
Craig,XV,schwer; schwey; schabo; schawe; schowe; schwe; schwei; schweij; schweye,schaber; schiewe; schwig; schwöer; schiew; schwä
Craig,MSR,messerej; muess’r; m’sieur; messier; muess'r; mueß'r; muess’re; m'sieur; massiere; m'asseoir; mässer; masseur; misär; misier,messer; misere; messari; mues-r; müess-r; muss-r; masser; misère
Craig,FRFRT,verfuehrt; ferviert; verfahrt; verführt,verfiehrt; verfüehrt
Craig,KSTS,g'setzer; gsetz; chaussettes; gsetzer; gsottes,g'setz; g'setze; g’setzer; g’stosse; g'stosse; g’setz
Craig,ARVR,erwer; arrewiere; arriwiere; aurevoir; arwar; eriewwer,arriviere; erowere; arawer
Craig,YNK,jungi; jung; jungen; jenige; jinger; jüenger,junger; junge; jünger; junga
Craig,VRSNK,versunke; versenke; versink; versinken; vorsinge,versinka; versunka; versinke
Craig,MST,muesst; mueßt; müeßt; massti; mießt; müßt; müesst; mußt; maßti; messti; müesste; mußte; müßte; müßten; meßti; mießte; misst; mißt; muesste; müeßte; musste; müssten; muußt; musst,miesst; miesste; miasste; miasst; miaßt; miessta; müsst
Craig,NX,nich; nisch,necher; necha
Craig,NNTPKL,non-de-buckel; nundebickel,nuntebuckel; nundebuckel
Craig,AFRXT,uffrichtig; uffrecht; iwerrescht; uffricht; uffrichti,ufrichtig; iwerrascht; ewerscht; ufrecht; ewerst; iwersteh; üewerrescht; uffrischt
Craig,KSXT,gsicht; gsichter; g’sichter; gsichder,g'sicht; g’sicht; gesichte; gesicht
Craig,TTS,dezue; dazu; tuets; daats; dhädds; dites; dütze; täts; todes; dezüe,dezü; dezu; düze; tüets; däts
Craig,PST,baßt; paßt; passant; b'steh; basst; passt; b’steh; bißt; bseht; buzt; bysst; byßt,pst; psst; bisst
Craig,TRNT,drunte; turnt; thront; drunde; durand; trente; tüchend,tarnte; trennt
Craig,ALK,alice; olga; ulkig,alege; elek; alüage; alüeg; alüege; ilege; eilig
Craig,FRLF,vorläufi; verloffe; v'rloffe; verlaufe; vorläifi; vorläuifi,verlowe; verliewe
Craig,ASNNT,üssenander; üssenand,üsnander; üsenander
Craig,XTRX,sträich; strich; streich; straich; stryche,starrsch; straeusschen; striche
Craig,KNPX,kneppchen; kneeppchen,knebbche; kneppche
Craig,PKX,begehsch; packsch,bäckchen; begeisch
Craig,SM,sym; summer; simmer; samme; siam; so-e-me; seim; siem; so-eme; simm; ’sem; saa-m; sayamm; sem; simmier; so-me; sommer; süm,sim; summe; sàmme; sàime; sammen; sie-em; som’ä; som’e; sam; summ; sümme
Craig,TLFN,telephon; téléphone,telefonier; telephonier
Craig,LTL,liedle; lädele; lädel; lottle; l'étoile; lädle,lied'l; liedel
Craig,VS,weiß; vous; waiß; wissen; wieso; waiss; wass; wäiß; wasser; wyß; waaser; vos; weess; wissi; wese; wase; vas; vase; wa-a-as; wiß; woose; wyes; wies; weissen; weißen; ‘was; ‚wisse; vis; vis-à; vois; waisen; wäisen; was-; wasse; weese; weise; wess; wis; wiße; wys; wyss; wyße,weiss; wisse; wissa; wäis; wiss; wias; wus; wäiss; wos; weisse; wesa; was; wees; 'weiss; wais; wäiseh; wäs; was'; wäse; wàsser; weisser; wise; wäjs; waas; weis; wisser
Craig,AFT,oft; effet; enfant; ift,owet; owed
