mesure,BasRhinClés,BasRhinPreferredNgram,BasRhinAvoidedNgram
Craig,ALM,e l l e m; a l l m ä; _ a l l m; i l ä u m; a l e m e; o l u m e; a l m i e; a h l m e; e l m e h; u e l m e; e l e m e; e l m e i; a h l e m; e l m o o; a l o m e; é l e m y; ö l l e m; a l l m a; e e l m o; e l m i e; i l o m è; _ a l e m; a l a m a; e e l e m; e l a m e; e l m e y; o l a y m; o l e o m; i e l m e; _ e l e m; i e l m a; i l l e m; o l m e r; e l l m a; _ a l m a; _ a l m u; a h l m ü; a l e m a; a l l m e; a l m a _; a l m e _; a l m e -; a l m u e; e h l e m; e h l m a; e h l u m; e i l m e; e l - m e; e l a m m; e l e m _; e l i m m; e l l m o; e l l y m; e l m a i; e l m o i; e l m ü e; e u l e m; e u l m e; o h l e m; o h l m e; o l l m ö; o l ü m a; u l e m e; u l m e n,a l l e m; i e l m o; e l m é _; a l m e i; ü a l m e; à l l e m; e l m e _; i l o m e; _ a l m ü; a l m ü e; o l l m o; ä l l e m; o l l a m; _ a l m o; a l l m o; e l e m o; o l l m a; o l l e m; a l a m i; e l m e n; a l l u m; e i l m i; e l e - m; e l l a m; i l l m e; u l e i m; ü l l - m; e l e m a; e l m ä i; u e l m ä; a l e m _
Craig,AMSN,u m s o n; u m s i n,u m s u n
Craig,KY,_ g e j e; g e j e _; g e j e n; k ü e h j; _ k e h j; _ k ö j e; _ g e g o; _ k e g e; _ k œ j e; _ g a w e; _ g e g i; _ g e g u; _ k a j ä; _ k ü j o; c h j a _; g ä j e _; g e i j e; k ö u j e; k u e h j; _ k e j e; _ c ü j o; _ g e g ü; _ c h j a; _ c i g ä; _ g ä j e; _ g e j a; _ g ü g ü; _ k a w e; _ k ü h j; c a g o _; c h o j e; c h ö j j; c i g a a; g e e j e; g e g e r; g e j a u; g e j e e; g e j e h; g y g e _; h g e g a; h g e g e; k e h j _; k e h j e; k e i j e; k i g i _; k u e j e; k ü h j _; _ g e j ä; g a g e _,g e g e _; _ g e g e; _ g e g a; _ g i g e; g i g e _; _ g a g e; g a g e r; g e g a _; k e j e _; _ c y g a; g i g e r; _ g a g u; _ k ä j e; k ä j e _; g a g i e; _ k u g e; g a w e _; _ c i g a; k e i g e; _ g ' j ü; _ g ’ j o; _ g e j ü; _ g j a i; c h - j o; c h u h j; c k i g e; g à g i e; g a g o _; g a w e n; k ä u j e; k i g e r; _ g e j o; g i e g e
Craig,FPR,f f b a r; _ f a b r; _ v e b r; f b a r ’; v e b r a; v e b r e; v e e p r,f f b r u; f f e b r; f e b a r; f e b u r; f e b r i; f b r ü e; f e b r ü; f b a r _; f a b r i
Craig,SRKL,s o r g l; s r e k l; s e r k l,s r e g l
Craig,RTKL,r d g a l; r t k l ü,r t g ' l
Craig,ATHT,a t h e t; e t h a t; e t h o d,o t h e t; e t h e t; e t h à t
Craig,MPM,m b a m _; m b a m m,m p e m a; m - b u m; m p e m ä; m p e m e
Craig,FNL,f i n a l; v a n i l,f i n e l
Craig,ATM,a d a m _; a d e m o; a d é m i; a d a m m; a i t e m; i t e m e; i t t m a; _ a d a m; i e d m a; _ o d e m; u e d e m; i t t m e; a u t o m; u t o m o; i t t e m; ü d a m _; i n t i m; a t o m i; ü d i u m; e t e m _; i d e m i; e n t e m; e d u m m; e t m ü e; i d m e _; o d i u m; u d e m _; u e t m ü; u e t e m; _ e t y m; e t y m o; i t m e n; _ a t m o; a d e m _; a d e m a; a d e n m; a d m o i; a d t m a; e d e m o; e d m i e; e d m ü e; e d o m e; e d u m _; e h t é m; e h t e m; ê t e - m; é t e m e; e t m u e; e t t m a; e t u m _; e t u m m; i ' t m _; i d e m ä; i d i u m; i d m e n; i e d u m; i e t m i; i t - m -; i t ‘ e m; i t i m e; ö d e m _; o d e m i; o d i n m; o o t e m; o t e m _; ü d - a m; ü d e m _; u e d m i; u e d m ü; ü e t e m; u e t m a; u e t m u; y t t e m; o d e m _; a d e m i; e i t e m; i t ’ e m,i d é m e; e d e m _; ü e d e m; i t - e m; i t e m _; a d a m e; o t t o m; e t t - m; i d e m _; e n t i m; _ a d m i; _ i d e m; i d e m e; u t e m _; e t m e n; ü e t m e; _ a d - m; a d - e m; a d - m i; a d ä m e; a d t m ü; â t i m e; a t m e _; ä u t ' m; e d - e m; e d à m _; e d o m a; e i t - m; e j t e m; e n t à m; e t - e m; e t - m o; i j t - m; o d o m a; ö n t i m; ü e d à m; a t u m _; e i d e m; i t e m o; i t i m i; u d i u m; i t - m _
Craig,ARFL,e r f l i; ö r f e l; e r v o l; e r f l u; e r f l ä; i r f e l; o r f ä l; e r f l ö; e r u f l; e r v a l; e r f l ü; e r f ä l,e r f ü l; e r f i l; e r f a l; e r v e l; a r v l e; e r f e l; e r f l _; e r f o l; e r v i l
Craig,MKF,m e g ’ f; m e g f ü; m g ' f a; m g ' f i; m g e w e; m g f ü e,m m e g f; m e g f a; m e g f i; m g ’ f i; m g ’ f a
Craig,MP,m b e e r; m b i é _; m p e e r; _ m o p p; m e p p e; _ m ' a p; _ m ’ a p; _ m a b ü; _ m e b i; _ m o b e; _ m u e b; h m i b _; m ' a p p; m ’ a p p; m b b e _; m b e n _; m b i é -; m b i é a; m e b a a; m m e b a; m m e b o; m m e u b; m u e b _; m b i e r; m o p p e,m p i e r; _ m o b i; _ m a b u; _ m a b o; _ m a p p; m a b o u; m a p p _; m m b e r; m ö b e _; m p e n _; m p e r _; m p i g _; m b e r _; _ m ö b e; m m b e e; m m e b i
Craig,ALTP,e l t b e; i l d e b; i l t b ü; _ a l t b; a l t b i; o l d b u; e l d i b; a l d b i; a l t b a; e l d a p; e l d b i; e l t a b; o l t e b,a l d p o
Craig,SNKT,s a n g t; s a n c t; s a n g d; s e n k t,s i n g t; s a n k t
Craig,VKT,v o c a t; _ v i c t; v i c t o; v e k a d; v ö g t _; w a k t _; w e c k d; w e g t _; w e g t e; w e i g t; w e k t _; w i g t _; _ v o g t,v o g t _; w e c k t; ' w o g t; w o g t _; w e g e d; w i e g t; w i g e t; v o k a t
Craig,KSVR,g s w a r; k s w a r; k s w u r; x v e r e; k s w i r,x e w ä r
Craig,HMPF,h a m p f,h i m p f
Craig,TMR,d ’ m è r; t m a c h; d ' m è r; d é m a r; d u m o r; t i m e r; d m a r r; d - m è r; d ’ m ö r; d i m o r; d m i r i; h t m o r,d m a c h; t - m r _; d e m e r; t t - m r; d - m r _; d t m ü r; t - m ’ r; t ' m r _; t e - m r; t m ü r a
Craig,KRNK,k r a n k; k r ä n g,k r à n k; k r ä n k; g r u n g
Craig,NTRF,n t r e f; n t e r v; n d e r v; n t r e v,n d o r f; n t r i f; n t e r f; n d e r f
Craig,AFP,_ u f f b; u f f b a; i f f b a; _ u f f p; u f f p a; e w e i b; a u f b a; e e f b o; u f f b i; _ u f b a; o w e b a; o w e p a; u f b a h; u f f b ö; u f f b u; u f f o p; ü w e i p,_ u f p a; a u f p a; o f f e b; a f f e b; u f f b e; _ a u f b; _ u f b e; _ u f o p; _ u f b i; a ü f p a; e i f e b; u f b i g
Craig,RSNT,r s n o t,r s ü n d
Craig,RST,r ä s i d; r s i t ä; r é s i d; r s i t é; r ö ß t e; r e s s t; r ü s s t; r e i z t; r e z - d; r i e ß t; r s i t t; r i ß t _; _ r a ß t; _ r y ß t; r a i ß t; r a i z d; r ä i z d; r a s s t; r a ß t _; r o s e d; r s - t o; r s e i t; r s u a d; r ü e ß t; r y s s t; r y ß t _; r z t e n; r s a t i,r ö s s t; r i s s t; r e s i d; _ r i ß t; r z - d a; r e j s t; r e s e t; r e u z t; r i s i t; r i ß t e; r s - d a; r s e t t; r o s i t; r o s s d; r s e h t
Craig,MNR,m i n e r; m y n e r; m ä n e r; m n o c h; m a n e r; m n ä c h; m n a c h; m a a n r; m ä n n r; m i n ‘ r,_ m i n r; m i n r e; m i n - r; m i n ' r; m i n ’ r; m i n n r; m ä i n r; m e - n r; m n i e r; m e i n r; m i n r _; m e n e r
Craig,AVRT,e w a r t; e w o r d; u b e r t; u w a r t; e w e r t; ü b e r t; a b a r d; e w e r d; i w e r d; ü w e r t; e w i r t; a w o r t; e v a r d; a w e r t; e b ä r d; e b e r t; e b ü r t; e v e r t; e w a r d; e w ä r t; i w a r t; i w i r t; o w e r d; ö w e r t; ü b e r d; a b a r t; e w o r t,a v e r t; e b u r t; i w e r t; i b e r t; o w e r t; o b e r t; o w o r t; a b e r t; a w a r t; e b a r t; e b i r t; a b o r d; u v e r t
Craig,RTSS,r o z e ß; r o z a ß; r i t z s; r i z e s; r o z ä s; r y z z _; r z e j s; r o z e s; r z e s _,r e u z z; r o z a s; r ä z i s; r z ü e s
Craig,AKSMP,e x e m p; e x e m b,e x a m p
Craig,ANSN,i n s i n; e n s i n; a n s n a; a n s o n; a n z n u; e n s o n; i n s e n; o n s - n; u n z n i,u n s i n; i n ’ s n; i n s o n
Craig,ASV,u e s s w; y s e b a; e s a a w; i s a b e; ü s w e n; e s s w a; e s s w ä; e z v o u; _ a u s w; _ u e s w; _ ü ß e w; e s w ä j; i e z - v; o s s w a; u s ü b e; ü ß e w e; _ ü s w e; e s v e r; i ß v e r; _ i s v h; _ u s s w; _ u s w ä; _ ü s w ä; a s e b a; a s e w y; a ß v ö u; a u s w a; a u s w e; e e s w a; é s - v e; e s - w a; e s a u w; e s i e w; e s o v i; e s o w e; e s s e v; e s v ö j; e s w e h; e s w e j; e s w e r; e s w u e; e z - w ü; i e s v ö; i e s w a; i s - v o; i s s w i; i s v h _; o ß e b e; u e s w ä; u e s w u; ü e ß w ä; ü s s e w; u s s w ä; ü s ü b u; u s w a h; ü s w e r; y e z - w; y s e b o; _ ü s w a,_ u s w _; _ ü s w i; _ i z ' w; i s e b a; u . s . w; e z - v o; i z ' w e; o s s v a; _ ü s e w; a s e b u; e s - v o; e s s i v; e s w ö e; i s a b a; i s s v e; i s s v o; i z ' w à; i z ' w i; o s e w e; o s s v o; ü s e w a; u s s v o; ü s w a h; y e z - v; a s s i v; e s w a g
Craig,FR,_ f o r _; f r a u _; _ f r a u; _ f u r _; _ f r a i; f r ö u j; _ f r ö u; _ f e r _; _ v e r r; f r ö ü j; _ f r ö ü; _ f r e u; _ f r ü e; f r a u e; _ v e r e; f ü e h r; v o i r _; _ f r ü h; v e r r u; f f e r _; _ f ü r _; f r ü e h; f f ä r _; f a r e _; _ f r e j; f ü h r e; v e r e h; f a c h _; v e r e i; f r e i j; _ f u h r; _ f y r _; f r u e h; _ v r a i; _ f r u e; f r a i j; f e r e n; f u e h r; _ f r ö i; f r ä u j; _ v o r e; f r e a u; _ f r e a; f r ö i j; f r ü e j; f a i r e; v e r r e; f r i e n; _ f ü h r; v e r r i; _ f a i r; f f r e j; _ f r e y; f r e j _; _ f a h r; f r e j h; _ f r a _; _ v e e r; f u e r i; f ü e r e; v e r i _; _ v ' r r; f ä r e _; f f ä r e; f r e y _; f a c h e; v e r r a; v r a i _; ' f ä h r; _ f y e r; ’ f r ö j; _ v o i r; f f r u e; f y e r _; f r a i e; v e r r o; _ f u c h; f a r i _; _ f u r i; _ v ' r _; _ f ü r r; ' f r ö u; f r a j _; f r i e j; f ü e r i; _ f r a j; f f a i r; ’ f a h r; f a h r e; f r e u e; f e r i e; _ f ü c h; f r a i _; v ' r r u; _ f r œ j; _ f u r ’; _ f y r i; - f r o i; ' f ü h r; ’ f r a i; f a i r _; f f r e i; f r ü e i; f ü h r _; _ f u e r; h v e r e; f h ö r e; p h i e r; _ f r o e; f r o e j; f ü h r y; _ f r i j; f r a u ’; _ f e r a; _ f o h r; _ f o r -; _ f o r ’; _ f o u r; _ f y r e; _ v ‘ r _; _ v a r i; _ v e r y; _ v o r r; f a c h i; f ä i e r; f f r e e; f f ü h r; f o r - e; f r e e r; f r e y e; f r o o j; f r ö u i; f r œ j _; f r ü e n; f u h r _; f u r i o; f ü r r _; f y r e _; h f r ö j; h f r ö u; h f ü h r; p h ä r e; v ' r r e; v e e r e; v e r a a; v e r r y; v u a r -; f f e r e; v o r i _; _ f r ä u; ' f a h r; _ f r a g; _ v e r i; f e u e r; f i e r i; f f e r i; _ f ' r _; _ f ü r i; _ v e r ö; ' f r e j; ’ œ u v r; f ü r i o; h v ' r e; v ' r e h; _ ’ f r a; _ f e u r; _ f i h r; _ f i r o; _ f o c h; _ f ö e r; _ f o r e; _ f r i h; _ f r o o; _ f r o u; _ f r o ü; _ f r u i; _ f r ü i; _ f r ü j; _ f u r '; _ f u r e; _ f u r o; _ f y r o; _ p h r o; _ v ' r y; _ v ‘ r i; _ v ’ r ü; _ v ä r _; _ v i r i; _ v o r ’; _ v u r _; _ v u r r; ' f r a j; ' f r ä j; ' f r ö i; ' f r ö j; ' f r ö ü; ’ f r ö u; ’ f r œ j; ’ o u v r; f - r i _; f ’ r e _; f a r e n; f a r i e; f e e r _; f e r e e; f e r e i; f e r r i; f f ’ r e; f f ä c h; f f a h r; f f e e r; f f e r o; f f e r u; f f i r a; f f r e _; f f r e -; f i e r r; f i h r e; f i r a _; f o r ’ e; f o u r e; f r ä i e; f r e i ’; f r e u _; f r o i e; f r ö i i; f r o i j; f r o ü j; f r ü i j; f u r e u; f ü r r i; f y e r i; f y r i _; f y r i g; f y r i o; ﬀ ä r e -; h f r o o; h f r ö ü; h v e r r; v ' r r i; v ' r r o; v ‘ r r u; v a r i _; v e e r _; v e r e j; v e r i e; v e r y _; v e u r _; v i r i _; v o i r -; v o r r ä; v o r r u; v o u a r; v o u e r; _ v e r u; f i e r e; _ f r ä j; f e r i _; f ü h r u; f r i g _; f r ü h _,_ f i r _; f r a ü _; _ f r a ü; _ f r e i; f ü e r _; f i e h r; _ f r i e; _ f ü e r; _ v o r _; _ v o r i; f r i e i; f e r i g; _ f i r e; v i e r _; f e r e _; ' f à h r; f i r e _; _ f e r i; f r e i _; f r a u i; _ f r ö h; _ f i r i; f à h r _; f r ä u _; f i r i g; _ v e r _; h f u c h; ' f o h r; f r i e r; f i a h r; f r o h _; _ v o r -; f f r i e; f r e i a; f a h r a; f r e i h; _ v o r ü; _ v i e r; f r e i e; f o h r _; _ f r o h; f i e r _; _ f r ä i; _ f ä c h; f r a ü e; _ v é r i; _ f i e r; _ f r ö j; v o r a _; _ v o r a; v o r - e; f a h r _; _ v e r ä; f r i c h; f u e r _; f e r e r; _ f a c h; f r ä u i; f i r i o; f ä c h e; _ f r i a; f r i a h; _ v o r u; f r i e h; f r e i u; _ f r ä ü; _ v ' r i; _ v i a r; f i e r o; f r ä ü _; f r e i i; v i a r _; f o h r e; f r o i _; f r ö j _; _ f r . _; ' f r e i; f e r a _; f e r e j; v i e r i; v i e r e; f ä h r _; _ f ä r i; _ f r e n; _ v a c h; f ä r i g; p h a r e; v a c h e; _ f a r ç; _ f i è r; _ f i r a; _ f o i r; _ f r à ü; _ f r i _; _ v a r _; _ v a r e; _ v e r -; _ v e r à; - f e r _; - v e r -; ' f r i e; ' f u c h; ' o f f r; ’ f o c h; f ' r e _; f a r ç e; f à r e _; f à r i _; f e r r _; f e r ü e; f f à r e; f h ö e r; f i e r a; f i è r e; f o i r e; f r ä i j; f r ä j _; f r à ü _; f r a u j; f r o i a; f u i r u; p h a r i; v e r - h; v e r ä i; v o r e _; _ p h a r; h f a h r; _ v e r a; f e u r _; v e r r ä; f a h r u; f e i e r; _ p h r a; _ f e r r; _ f r o j; f h e e r; f r e u ’; f r u e j; v o r a u; ’ f ä h r; v e r r ü; f a r r e; _ f r o i; f f e u r; f f i e r
Craig,LTKK,l d i g k; l t i g k,l t k u g
Craig,TTST,t t z e d; t e t s t; t e z i t; t u t z t,t i t z t; t ü t z t; d u t z t; d z i t _
Craig,KRY,g r a w e; k r e j e; _ g u r j; g u r j e; k r a w a; _ g o r j; g ' ä r j; g o r j e; g r e j e; k r ä h j; k r e j i; k r ä j e,k r a g e; g r a w a
Craig,SKXT,s g e s t; s a g s t; s k o s t; s ’ g s t; z k i s t,s s g s t; s g s t a; s g s t e; s g ä s t; s g s t o
Craig,TSNSF,z i n s v,z e n s f
Craig,KTV,c t a v i; k t a v i; g o t t v; c h t w a; g a t i v; k t i v _; c a t i v; c h t w e; c h t w o; c h t w y; c t i v i; g d e b u; g e d e w; g u e t w; k t i v -,c h t w i; c h t w u; g a n t w; g d a b e; k t o w e
Craig,LVS,l e w e s; l ü w i s; l ä w e s; l a w a ß; l æ w e s; l e w a s; l o v o s; l o w e s; l ü b i s; l w a s s; l w i e s; l a w e s,l e w ä s; l è v e s; l i w e s; l ü w e s
Craig,ARVN,e r v o n; e r w e n; e r w i n; e r w a n; a r w e n; æ r w e n; o r w n e; e r v u n,o r w e n; e r w ü n; e r w u n; o r w a n; e r w ä n
Craig,KSMN,x a m e n,g s m a n; x a m i n
Craig,NFR,n f a c h; n f a r e; n i v e r; n f e r e; n i f o r; n o f f r; n ü w e r; n - f r i; n e w e r; n f r a g; n f ü e r; n v e r _; h n v e r; n e f r a; n e v e r; n n e f r; n o h f r; n u f f r; n v ‘ r r,n i w e r; n o f o r; n ö v r i; n ö v e r; n f ü h r; n e w i r; n ö w e r; n v e r e; n f e r _; n f a h r; n ü f e r
Craig,AFHL,u f h ä l,u f h a l
Craig,RVNT,r w i n d; r w e n d; r w a n d,r w u n d; r w ä n d
Craig,TSNS,z i n s e; t z n a s; z e n s _; _ z i n s; d s n a s; t s n a s; t s n ü s; z e n s -; z i n i s,z i n s _; _ z e n s; z a h n s
Craig,STSM,s z i m m,s s z i m; s ’ z i m
Craig,FKM,f f g e m; f f k u m; f k u m m; f g e m a; f k o m m,f g ' m a
Craig,KSF,c h s e w; _ g s e f; _ g s i f; _ g s y f; _ x v . _; c é s - v; c h s e f; c h s f a; c h s f i; c k s v o; g ' s o f; g e s a f; g e z - v; g s e f f; g s i e f; g s y f e; _ x a v i; x a v i e; _ g s o f; g s o f f,x o p h o; _ x a v e; g ’ s o f
Craig,VHR,w o h e r; w e h e r,w u h a r
Craig,XVK,c h w ä c; c h w a c; c h w y g; c h w e c,c h v o g; c h w ä g; c h w o g
Craig,FKL,f f g e l; f f k l ä; f g e l ö; f g h a l; v e k l i; _ f i g l; _ f k o l; _ v o g l; f a k u l; f c i l e; f e g e l; f f c i l; f g e l u; f g h o l; f i g l e; f k o l o; v e g a l; v e k ä l; v o g l e; f i c i l; f g e l a,v o g e l; v ö g e l; v e g e l; f e i g l; f e g ' l; f g ' l e
Craig,MPX,m b s h e; m p e c h,m p s c h
Craig,ATT,i d e n t; i t ä t _; e i d i d; i d i d e; i e t ä t; i d a t ü; e t i t _; e t ä t _; e d y t t; i d a t _; i t u a t; i t ü a t; i t a t a; e t ä t e; a t e n t; i d a t i; e d e u t; a t a n t; e d i t t; e t a t _; e t i t e; u d e n t; é t a i t; i t ä t e; ü d e n t; i d a t e; u t e t _; a d i t i; e d i d d; e i t e t; a t t a t; a t ü t _; a i d e d; e - t ê t; e d e i t; e t a t e; e t e t e; e u t e t; i d e d a; i d i d i; i d i o t; u t a n t; _ e n t d; e n t d e; i t a t i; ä t ä t ä; é d i t _; ü d d i t; _ é t a t; _ é t u d; _ o d i d; a d ’ t _; a d d i t; a d e n t; a d e t t; a d o t e; a i d i d; a n t e t; a t ä d d; a t t d e; e d ä d i; e d a t _; e d d i d; e d d i t; e d e e t; e d e n t; e d e t e; e d i t i; e d u d d; e n t o d; e n t o t; e t - d e; e t a i t; é t a t _; é t i t _; e t i t i; e t t ’ t; e t t i t; é t u d i; i - t ä t; i d ä d d; i d a t u; i d d e t; ï d e n t; i h d i d; i t e t e; i t t d a; i t u n t; i t ü t _; o d i d e; o d i d i; ö d ö d _; o d u i t; o n t a d; o t t e d; o u t - d; u d d e d; u n t a d; u t - d e; u t a t i; y d i d i; y t t t _; e t a n t; ä i d ’ t; i d ’ t _; i t e t _,e t t e t; e d i t e; e d i t _; i d e t _; e i d e t; o t e t _; e n t a t; a d e d i; e t e t _; e d ' t _; e d ’ t _; i t a d i; i e t e t; a d e t _; a t t e t; a d e t i; e d e t _; e d a n t; a t e t _; i t t e t; ü t e t _; a t i t u; i d ä n t; i t à d i; i t u d e; u n t a t; a t ä t e; ä t t - d; e d ä i t; e d o d d; e d u t t; e i d ' t; e t i t t; i d ' t _; i d a n t; i t e t i; i t t t e; i t u t i; u d a n t; ü d e t _; ü t t t _; ü t a t i; e t o d _; e t e n t; ü e t e t
Craig,MSK,m a i s c; m u e s c; _ m a s c; m ä i s c; m ä ß i g; m m e s c; m a s k e; m s e c k; _ m a s q; _ m ü s c; _ m a s k; _ m e s c; _ m u s c; _ m u s k; m u s i c; m u s k e; m u s i k; h m i s c; _ m e ß k; m a a s c; _ m o s c; _ m ö s c; _ m o s k; m a s k _; m a s k i; m e s s c; m i s s g; m o s k a; m s k ü e,m ü e s c; m ü s i k; h m a s c; _ m i s c; m ü a s c; m i s e g; m e i s c; m z ' g e; ’ m u s c; m ü s i g; m ö i s c
Craig,KXTR,g s t o r; g s t ö r; _ g s t r; g s t r i; g i s t r; g s t r a; g s t ü r; k ä s t r; g e s t r,g s t e r; g s t r e; g s t r o
Craig,XTLK,s t l i c; s t l i k,s t l i g
Craig,ATF,e d a i f; o t t v e; i t i v _; a t i v e; o t i v e; a t t f i; e d e f f; i n t e f; i t i f _; a n t o f; a d e f o; a d f a h; a d t v a; a i d u f; a t f i e; a t t f u; a t t o w; a u t o f; e a d v o; e d a i w; e d e w e; e d u e f; e d ü e f; e n t a f; e t a i f; e t t i f; i d d e f; i t t v e; o d e w e; o d e w u; o h t v e; o t t v ö; u t e u f; u t o f a; y t t e w,e d e f a; e - t à f; o t i f _; i t e i f; i t i v i; a d e w e; a t e f i; a t t f ü; e d a f a; e d e n f; e n t f a; e t ä i f; i d i f i; i o t e w; i t e u f; o d t f i; o t e w i; o t f f e; o t t v o; _ a d v o; i t i v e; _ a d v e; _ e n t f
Craig,TSVR,_ z w a r; z w a r _; z u w a r; z w e r i; z w ä r i; _ z w e r; _ z w i r; z e v o r; t s w a r; t s w i r; z e b ü r; z e w i r; z u w i r; z w a r i,d s w o r; t s v o r; z e w a r
Craig,AHF,e h a f e; e h ä f e; e h o f f,ü e h e w; a h e w a; e h ü f e; e h e w e
Craig,ANTR,i n d e r; e n d a r; e n t r e; _ e n t r; a n d r i; o n d e r; ö n d e r; ä n d e r; o n t r a; i n t r e; e n t u r; o n t r e; e n d r e; e i n d r; e i n t r; e n t r a; _ i n t r; a n t r e; e n d e r; i n d r i; ü n d e r; i n d r u; e n t a r; i n d r e; i n t r i; e n t ’ r; a n d i r; a n d r ä; a n t i r; e n t i r; i e n d r; u n t r a; _ i n d r; a n t e r; u n d d r; _ ä n d r; _ y n d r; a n a t r; a n d ’ r; ä n d r e; a n d r u; a n t ' r; a n t ’ r; e n d r i; e n t ' r; i e n t r; i n d r ä; i n d r ü; i n t r a; i n t r ä; ö n d r e; o n t e r; o n t r é; ö ö n d r; u n t r ä; y n d r u; e n t e r; o n t r ä; e n t r é; e n t r i; o n t r o,a n d e r; u n d e r; _ a n d r; a n d r e; i n t e r; a n d ' r; a n d r a; a n t r i; a n t r a; i n t é r; à n d e r; e a n t r; e n d o r; i n t ’ r; _ a n t r; e n d r a; u n d r e; _ u n t r; u n t r e; u n t e r; a n t r ä; i n e d r; _ à n d r; à n d r e; ä n t e r; æ n d e r; e n ê t r; e n t r u; e n t ü r; i n t - r; ö n d o r; o n d r a; o n t r i; u n d a r; ü n d r e; a n d a r; a n d r _; e n t r ü; i n d r a; u n d ' r
Craig,XTL,c h t e l; _ s t a l; s t a l l; c h t l i; c h d e l; s t e l _; s t i e l; s t l i _; s t o l _; s t ü e l; s t ü h l; _ s t u l; c h t o l; s t e l i; _ s t ü l; _ s t y l; c h ä d l; c h d a l; c h d l e; c h t l ä; c h t u l; s c h d l; s t a l i; s t e e l; s t e l -; s t e l e; s t ö l _; s t ü l e; s t y l _; _ s t o l,s t i l l; _ s t i l; s t e l l; _ s t e l; s t o h l; s t o l e; s t a h l; c h t l a; s t u h l; s t e h l; s t l e r; s t e i l; s t i l _; s t l e _; c h t l e; s c h t l; c h t l o; c h t l u; s t a a l; s t ä h l; s t l e i; s t l i g; s t o i l; c h t i l; c h t a l
Craig,TXPK,t s b u c,t s p ü c
Craig,MPF,m p f e h; m p f e _; m p e v e; m p e v o; m b e n f; m p f i g,m p f e r; m p e v ä; m p f a _; m p f e n
Craig,ASKP,ü s g e b; a s k e b; ü s g e p; e s g a b; i s k ü b; u s g e b; u s g e p,ü s i g p; ü s i k p
Craig,HLFT,h e l f t; h a l f t,h i l f t; h ä l f t
Craig,TTSK,d i t s c; d ä t s c; d y t s c; t ä t s c; t o t s c; d u t s c; d o t s c; t a t s c; t d i s c,d a t s c; d z u g _; d ü t s c
Craig,TVRT,d w i r t; t v e r d; d w ö r t; t v e r t; t w ä r d,t w o r t; t w ö r t; t w i r t
Craig,SVRS,ß v e r s; s w u r s,s v o r s; s v e r s
Craig,ATX,o t s c h; i t s c h; ä d c h e; e d i c h; ä t s c h; y t s c h; a d s c h; u t s c h; ü t s c h; o d s c h; a t e c h; a t c h _; i t t s h; a a t s h; ä d t c h; a t s h a; ä t t c h; æ t s c h; i t s h _; o o t s h; e t i c h,à t s c h; e t s c h; a t s c h; o u t c h; u t c h o; e d s c h; a t s h e; i d s c h; o t s h a; ü t c h _; e t c h e
